fips,ag_emp_share
54021,0
54023,0
54025,0.0113411939539704
54027,0
54029,0
54031,0.0263705759888966
54033,0.000234826831984756
54035,0
54037,0
54039,0.000264563724243195
54041,0.00455294423727344
54043,0
54045,0
54047,0.000752445447705041
54049,0
54051,0
54053,0
54055,0.000485536134110191
54057,0
54059,0.00488072115145177
54061,0.000259579314040729
54063,0.0199617499402343
54065,0
54067,0.00974325664079861
54069,0.000109945485363507
54071,0.00200836820083682
54073,0
54075,0
54077,0
54079,0.00437956204379562
54081,0.00178748149227854
54083,0.00291476101329415
54085,0
54087,0.00217296827466319
54089,0.00387023335230507
54091,0
54093,0.00628053035589672
54095,0
54097,0.0047677340377553
54099,0
54101,0
54103,0.00168444693992139
54105,0
54107,0.00027935887139016
54109,0.00432730133752951
54999,0.00114594792812615
55001,0.110922851010957
55003,0
55005,0.0168608889866108
55007,0.00926420808836629
55009,0.0029489607786642
55011,0.0702957268508899
55013,0
55015,0
55017,0
55019,0.0576130785413745
55021,0
55023,0
55025,0.00682074834582797
55027,0.0229400463010109
55029,0
55031,0
55033,0
55035,0
55037,0.00382262996941896
55039,0.0209045337469189
55041,0
55043,0
55045,0
55047,0.0242122579828743
55049,0
55051,0.00609031491384433
55053,0.051250525770861
55055,0
55057,0.0157620577042455
55059,0
55061,0
55063,0.000967526929499538
55065,0
55067,0
55069,0
55071,0.0329640859077602
55073,0
55075,0
55077,0
55078,0
55079,0.000130925510303465
55081,0.0217482419782983
55083,0
55085,0.00198478332782005
55087,0
55089,0
55091,0.0680967317616109
55093,0
55095,0.00894754673976653
55097,0
55099,0.0185204239119251
55101,0.00292891669221587
55103,0
55105,0
55107,0
55109,0
55111,0
55113,0
55115,0.0277862162545315
55117,0
55119,0.0371135987787813
55121,0
55123,0
55125,0.00345635970185141
55127,0
55129,0
55131,0.0082783012823251
55133,0.00125108025001507
55135,0.0200820384003848
55137,0.0686873832569197
55139,0
55141,0.014464735733766
55999,0.00194718791156729
56001,0.00252683395715305
56003,0.0181728308909049
56005,0.00334354134243687
56007,0.0143419142922619
56009,0.0240693322828442
56011,0.00944515422522358
56013,0.00292178842111967
56015,0
56017,0.00756987577639752
56019,0.021975599000441
56021,0.00670922557253091
56023,0.00567165186860673
56025,0.00246151928709416
56027,0.0231927710843374
56029,0.0248159541008537
56031,0.0573703400550636
56033,0.00893688165741666
56035,0.0148575088056356
56037,0.000193068829037552
56039,0
56041,0.00156197870856207
56043,0.0226717823508894
56045,0.00906129097943392
56999,0
72001,0
72003,0
72005,0
72007,0.0181014823261117
72009,0.0230539289955366
72011,0
72013,0
72015,0
72017,0
72019,0.0427815686575174
72021,0.00197658024417113
72023,0
72025,0
72027,0.0393763635396158
72029,0.0011906280562997
72031,0
72033,0
72035,0
72037,0.000507013689369613
72039,0
72041,0.00381282495667244
72043,0.0468246811799562
72045,0.0269251480883145
72047,0.0199462726662189
72049,0
72051,0
72053,0.00135794397223759
72054,0.00452781371280724
72055,0.0348725526413003
72057,0.000742789816095487
72059,0.0678115367679436
72061,0.000339032512788821
72063,0
72065,0.0354157280873004
72067,0.00961404486554271
72069,0
72071,0
72073,0.0481228125994273
72075,0
72077,0.00779094794919211
72079,0.0557733910221742
72081,0.139688923058726
72083,0.0592380952380952
72085,0.00613863357334838
72087,0
72089,0.00338427947598253
72091,0.00734531338888331
72093,0.0706669076450389
72095,0
72097,0.00788292744699206
72099,0.0274934871604019
72101,0.0320949231666991
72103,0.0194737452185001
72105,0.00691890544162563
72107,0.0127235213204952
72109,0.00259938837920489
72111,0
72113,0.00224608652453783
72115,0.0175678135809212
72117,0.000881747820123445
72119,0.00782247107744246
72121,0
72123,0.0364903906544404
72125,0
72127,0
72129,0
72131,0.0692424819185383
72133,0.0873878308280641
72135,0.00314222712238148
72137,0
72139,0
72141,0.0406165244426804
72143,0
72145,0
72147,0
72149,0
72151,0
72153,0.0302659737083461
72999,0
78010,0
78020,0
78030,0
